2025-05-13 22:31:50,5.22318207460116,66.5,69.8
2025-05-13 22:31:53,5.824030925945468,63.2,69.8
2025-05-13 22:31:55,9.645759071277775,59.5,69.9
2025-05-13 22:31:58,9.221452724242704,60.2,69.9
2025-05-13 22:32:01,8.943479345557051,55.8,69.9
2025-05-13 22:32:03,13.517933975125452,57.3,70.0
2025-05-13 22:32:06,8.240331475431093,59.5,69.8
2025-05-13 22:32:08,7.787520446793776,56.7,69.8
2025-05-13 22:32:11,7.627796337686475,49.4,69.9
2025-05-13 22:32:13,8.091629031293467,59.7,69.9
2025-05-13 22:32:16,7.7951333198282,75.0,70.2
2025-05-13 22:34:22,0,100.0,72.2
2025-05-13 22:34:24,0,63.5,71.9
2025-05-13 22:34:27,0,29.1,71.7
2025-05-13 22:34:29,0,99.6,72.0
2025-05-13 22:34:32,0,100.0,72.4
2025-05-13 22:34:35,5.515816384232799,100.0,72.7
2025-05-13 22:34:37,9.187497672625476,100.0,72.4
2025-05-13 22:34:40,8.913336095969738,100.0,72.1
2025-05-13 22:37:05,0,16.5,70.7
2025-05-13 22:37:08,0,13.5,70.7
2025-05-13 22:37:10,12.606751366834684,27.6,71.1
2025-05-13 22:37:13,8.990311572954713,69.5,71.1
2025-05-13 22:37:16,9.935977523671449,79.6,71.4
2025-05-13 22:52:14,0,51.9,76.7
2025-05-13 22:52:17,0,100.0,77.2
2025-05-13 22:52:19,0,43.9,77.1
2025-05-13 22:52:22,0,84.0,77.0
2025-05-13 22:52:24,0,48.8,77.2
2025-05-13 22:52:27,0,100.0,77.1
2025-05-13 22:52:29,0,100.0,77.1
2025-05-13 22:52:32,0,100.0,77.1
2025-05-13 22:52:34,0.032071071561661425,100.0,77.2
2025-05-13 22:52:37,0.032071071561661425,99.7,77.1
2025-05-13 22:52:40,0.032071071561661425,100.0,76.8
2025-05-13 22:52:43,0.032071071561661425,100.0,76.7
2025-05-13 22:52:46,0.032071071561661425,100.0,76.6
2025-05-13 22:52:49,0.032071071561661425,100.0,76.5
2025-05-13 22:52:51,0.032071071561661425,100.0,76.4
2025-05-13 22:52:54,0.051523082178764765,100.0,76.8
2025-05-13 22:52:56,0.051523082178764765,100.0,76.4
2025-05-13 22:52:59,0.051523082178764765,100.0,76.4
2025-05-13 22:53:01,0.051523082178764765,100.0,76.3
2025-05-13 22:53:04,0.09705347207811549,100.0,76.1
2025-05-13 22:53:06,0.09705347207811549,100.0,76.3
2025-05-13 22:53:09,0.09705347207811549,100.0,76.5
2025-05-13 22:53:12,0.09705347207811549,100.0,76.0
2025-05-13 22:53:14,0.09705347207811549,100.0,76.0
2025-05-13 22:53:29,0,52.9,75.5
2025-05-13 22:53:31,0,100.0,75.8
2025-05-13 22:53:34,0,100.0,75.7
2025-05-13 22:53:36,0,100.0,75.6
2025-05-13 22:53:39,0,100.0,75.7
2025-05-13 22:53:41,1.8446320217047405,100.0,76.3
2025-05-13 22:53:44,5.522359722611726,100.0,76.8
2025-05-13 22:53:47,5.4426949379079455,100.0,76.4
2025-05-13 22:53:50,4.743587742661487,100.0,75.5
2025-05-13 22:53:53,6.0671211614932075,100.0,75.3
2025-05-13 22:53:56,10.337188754624163,100.0,75.5
2025-05-13 22:53:58,5.846868862034212,100.0,75.4
2025-05-13 22:54:01,5.880057758898656,100.0,75.5
2025-05-13 22:56:44,0,36.5,75.7
2025-05-13 22:56:47,0,36.0,75.7
2025-05-13 22:56:50,0,39.8,75.8
2025-05-13 22:56:52,0,33.7,75.7
2025-05-13 22:56:55,12.110925029740937,70.7,76.1
2025-05-13 22:56:57,10.7490030855655,62.2,76.1
